"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-2837 0.0883294924153306 2 10 "GO:0045214" "sarcomere organization" 0.454843026492358
3699 0.0852272052079906 6 6 "GO:0045429;GO:0045428;GO:1904407;GO:0080164" "positive regulation of nitric oxide metabolic process" 0.445661763456025
1310 0.431350590589596 4 10 "GO:0045451;GO:0019094;GO:0007316;GO:0060811;GO:0060810;GO:0008298" "intracellular mRNA localization involved in anterior/posterior axis specification" 0.817165937404024
415 0.724261165351928 2 20 "GO:0045454" "cell redox homeostasis" 0.924623664610284
-2680 0.254946028895649 2 5 "GO:0045471" "response to ethanol" 0.702714459841425
-84 0.971695974489094 3 5 "GO:0045475" "locomotor rhythm" 0.995105948757143
268 0.900627164935677 2 6 "GO:0045494" "photoreceptor cell maintenance" 0.977956604457546
950 0.686604886890707 2 5 "GO:0045580" "regulation of T cell differentiation" 0.910443656105679
665 0.188673465679214 2 109 "GO:0045595" "regulation of cell differentiation" 0.62081881757581
927 0.188190193604861 2 56 "GO:0045596;GO:0051093" "negative regulation of developmental process" 0.62081881757581
1334 0.0582593386153501 5 56 "GO:0045597" "positive regulation of cell differentiation" 0.360439644400463
2065 0.239334537644047 3 9 "GO:0045598" "regulation of fat cell differentiation" 0.685876919589289
71 0.973541779129979 3 6 "GO:0045599" "negative regulation of fat cell differentiation" 0.995105948757143
528 0.790555431975118 4 7 "GO:0045619" "regulation of lymphocyte differentiation" 0.952388105995702
-315 0.822712818563678 3 14 "GO:0045637" "regulation of myeloid cell differentiation" 0.967214149479499
989 0.645275003801862 5 6 "GO:0045638;GO:1902106;GO:1903707" "negative regulation of leukocyte differentiation" 0.898130365619858
2155 0.315998042378449 2 6 "GO:0045639" "positive regulation of myeloid cell differentiation" 0.742887374442147
1053 0.337473676981842 2 23 "GO:0045664" "regulation of neuron differentiation" 0.763042892131635
3928 0.0675902932888136 6 6 "GO:0045665" "negative regulation of neuron differentiation" 0.399160857918903
2719 0.121283278246345 2 9 "GO:0045666" "positive regulation of neuron differentiation" 0.501432080878199
1712 0.425740724715208 2 6 "GO:0045667" "regulation of osteoblast differentiation" 0.813056971477702
-2236 0.261064095949792 2 7 "GO:0045685" "regulation of glial cell differentiation" 0.702714459841425
68 0.954838561240324 5 19 "GO:0045727;GO:0034250" "positive regulation of amide metabolic process" 0.99407767671258
-182 0.938457312339524 8 5 "GO:0045736;GO:1904030" "negative regulation of cyclin-dependent protein serine/threonine kinase activity" 0.989239690239459
3374 0.116433311139326 2 6 "GO:0045746" "negative regulation of Notch signaling pathway" 0.500355892592094
1241 0.414139564174655 6 12 "GO:0045747" "positive regulation of Notch signaling pathway" 0.806485956237554
1777 0.408242028881393 3 6 "GO:0045765;GO:1901342" "regulation of angiogenesis" 0.801768356721713
455 0.721634626588649 2 17 "GO:0045785" "positive regulation of cell adhesion" 0.923578892833557
1203 0.103116281398766 3 51 "GO:0045786" "negative regulation of cell cycle" 0.480064297229151
171 0.839240315122419 2 39 "GO:0045787" "positive regulation of cell cycle" 0.968837915482029
1593 0.363989366623678 6 9 "GO:0045793" "positive regulation of cell size" 0.7780484613037
-1432 0.414322480681626 3 9 "GO:0045807" "positive regulation of endocytosis" 0.806485956237554
15 0.994645523924879 5 6 "GO:0045815" "transcription initiation-coupled chromatin remodeling" 0.999300851426874
1034 0.660422101673398 6 5 "GO:0045823;GO:1903524" "positive regulation of heart contraction" 0.90090915501473
-2367 0.270789795561715 3 6 "GO:0045824" "negative regulation of innate immune response" 0.71127728866998
592 0.801482902124721 2 5 "GO:0045833" "negative regulation of lipid metabolic process" 0.958714321309245
-2022 0.103288131819664 5 18 "GO:0045860;GO:0033674" "positive regulation of kinase activity" 0.480064297229151
-484 0.542247378905914 4 44 "GO:0045862" "positive regulation of proteolysis" 0.855140824437058
-689 0.711237090941787 2 8 "GO:0045887;GO:0051965;GO:1904398" "positive regulation of synapse assembly" 0.923350842890606
712 0.125591714715648 4 129 "GO:0045892;GO:1902679;GO:0051253;GO:0045934" "negative regulation of nucleobase-containing compound metabolic process" 0.505198904233594
-82 0.863866489632168 5 122 "GO:0045893;GO:1902680" "positive regulation of DNA-templated transcription" 0.973508254438625
-4829 0.00148691926800066 7 12 "GO:0045899;GO:0045898;GO:0060261;GO:0060260;GO:2000144;GO:2000142" "regulation of transcription initiation by RNA polymerase II" 0.0344028307349742
-3424 0.111133507086205 5 6 "GO:0045912" "negative regulation of carbohydrate metabolic process" 0.495262515748286
-3836 0.103161377657842 2 5 "GO:0045921" "positive regulation of exocytosis" 0.480064297229151
-212 0.850196269954195 4 22 "GO:0045926" "negative regulation of growth" 0.968837915482029
-1411 0.113112520828897 2 35 "GO:0045927" "positive regulation of growth" 0.499631719374421
-240 0.75515245846464 3 47 "GO:0045937;GO:0010562" "positive regulation of phosphorus metabolic process" 0.939777968926914
-578 0.309220650844489 2 86 "GO:0045944" "positive regulation of transcription by RNA polymerase II" 0.737077699231985
1507 0.522074920272416 2 5 "GO:0045947" "negative regulation of translational initiation" 0.850687339767374
-886 0.655942407541025 2 7 "GO:0045989;GO:0045933" "positive regulation of muscle contraction" 0.899258706442201
760 0.631901178904239 4 11 "GO:0046033" "AMP metabolic process" 0.891346184543236
-1969 0.0104040094257353 4 47 "GO:0046034;GO:0009205;GO:0009144" "purine nucleoside triphosphate metabolic process" 0.134140243664633
-331 0.842523672383144 3 10 "GO:0046037" "GMP metabolic process" 0.968837915482029
989 0.645275003801862 4 6 "GO:0046039;GO:0046051" "GTP metabolic process" 0.898130365619858
-294 0.859862664369017 4 10 "GO:0046040" "IMP metabolic process" 0.972705084273872
566 0.747274373480625 2 9 "GO:0046112" "nucleobase biosynthetic process" 0.937701646960457
-3396 0.114051856367997 4 6 "GO:0046113" "nucleobase catabolic process" 0.499631719374421
111 0.949360808731581 5 9 "GO:0046128;GO:0042278" "purine ribonucleoside metabolic process" 0.992246538333936
-2185 0.353233967835748 2 5 "GO:0046134" "pyrimidine nucleoside biosynthetic process" 0.768830118137343
-739 0.710450920197313 2 7 "GO:0046148" "pigment biosynthetic process" 0.923350842890606
-4664 0.0475576300290063 3 5 "GO:0046164;GO:1901616" "organic hydroxy compound catabolic process" 0.322589707305187
2942 0.0771842090398222 2 10 "GO:0046165" "alcohol biosynthetic process" 0.42883571377694
3719 0.114184632136487 2 5 "GO:0046173" "polyol biosynthetic process" 0.499631719374421
-2833 0.228809389524016 2 5 "GO:0046184" "aldehyde biosynthetic process" 0.669460468741242
-1556 0.508521526297513 2 5 "GO:0046185" "aldehyde catabolic process" 0.850687339767374
1175 0.617786425024376 3 5 "GO:0046323" "glucose import" 0.887131015540539
-722 0.621204727171628 4 13 "GO:0046328;GO:0032872;GO:0070302" "regulation of stress-activated MAPK cascade" 0.888503312389877
-1713 0.329086546462087 3 9 "GO:0046329;GO:0032873;GO:0070303" "negative regulation of stress-activated protein kinase signaling cascade" 0.759103483131641
-491 0.615912772774673 5 29 "GO:0046331;GO:0045168" "lateral inhibition" 0.887131015540539
-1519 0.0376510290041115 3 52 "GO:0046394;GO:0016053" "carboxylic acid biosynthetic process" 0.287749266913775
-2846 2.67720634610743e-07 3 91 "GO:0046395;GO:0016054;GO:0044282" "small molecule catabolic process" 3.22985822755389e-05
-1281 0.380271089089363 2 13 "GO:0046434" "organophosphate catabolic process" 0.789362925586499
444 0.608120456412194 4 37 "GO:0046474;GO:0008654;GO:0045017" "phospholipid biosynthetic process" 0.884247547048423
-2585 0.272256894828628 2 5 "GO:0046487" "glyoxylate metabolic process" 0.71127728866998
-984 0.283014163380606 3 33 "GO:0046496;GO:0019362;GO:0072524" "pyridine-containing compound metabolic process" 0.727566091247859
-218 0.849675900987317 2 21 "GO:0046578" "regulation of Ras protein signal transduction" 0.968837915482029
-235 0.893437438469855 4 9 "GO:0046580;GO:0051058" "negative regulation of small GTPase mediated signal transduction" 0.977956604457546
-326 0.830322719000511 2 12 "GO:0046620" "regulation of organ growth" 0.968837915482029
-651 0.695847460237052 3 10 "GO:0046626" "regulation of insulin receptor signaling pathway" 0.918192469015923
289 0.788187239466266 2 24 "GO:0046649;GO:0045321;GO:0001775" "cell activation" 0.951536669090938
438 0.782755740853618 4 11 "GO:0046653" "tetrahydrofolate metabolic process" 0.951536669090938
3601 0.0938186830774595 3 6 "GO:0046677" "response to antibiotic" 0.4735290904761
-1670 0.292877615955124 2 11 "GO:0046716" "muscle cell cellular homeostasis" 0.73240568539418
-1848 0.0793991255844254 5 25 "GO:0046777" "protein autophosphorylation" 0.436824505251122
-3072 0.0988596841709637 4 8 "GO:0046822" "regulation of nucleocytoplasmic transport" 0.478435548896154
3224 0.133508798709709 2 6 "GO:0046843" "dorsal appendage formation" 0.524481312300574
-633 0.703682552249348 3 10 "GO:0046854" "phosphatidylinositol phosphate biosynthetic process" 0.921027870499966
-2132 0.321155130802236 4 6 "GO:0046879;GO:0009914" "hormone secretion" 0.748594997697994
-4330 0.00928887289953039 3 10 "GO:0046883" "regulation of hormone secretion" 0.1245151295818
-5401 0.00663960771217889 3 7 "GO:0046887" "positive regulation of hormone secretion" 0.0992415701404438
312 0.236404003889922 2 408 "GO:0046907;GO:0051641;GO:0051649" "cellular localization" 0.680215268432842
-1447 0.0334769483563459 2 60 "GO:0046942;GO:0015711;GO:0015849" "organic anion transport" 0.260564819234416
-1282 0.586127008017857 3 5 "GO:0046950;GO:1902224" "cellular ketone body metabolic process" 0.874530491645018
-2497 0.115685025930254 2 11 "GO:0048002" "antigen processing and presentation of peptide antigen" 0.500355892592094
3060 0.12400169038596 2 7 "GO:0048015" "phosphatidylinositol-mediated signaling" 0.504484232527412
-1091 0.264573707796913 2 29 "GO:0048024;GO:0050684" "regulation of mRNA splicing, via spliceosome" 0.704834372979473
-1235 0.363646057511817 2 15 "GO:0048066;GO:0043473" "pigmentation" 0.7780484613037
-1709 0.390395274366271 3 7 "GO:0048085;GO:0048067" "adult chitin-containing cuticle pigmentation" 0.798725258987829
-1351 0.565946250372175 2 5 "GO:0048132;GO:0098728;GO:0098722" "female germ-line stem cell asymmetric division" 0.865250014608413
-275 0.882562215098744 4 8 "GO:0048167" "regulation of synaptic plasticity" 0.976428540074104
1727 0.0151067418044108 4 55 "GO:0048193" "Golgi vesicle transport" 0.171188356342402
-1849 0.291910090361491 3 9 "GO:0048259" "regulation of receptor-mediated endocytosis" 0.73240568539418
-2804 0.19200625555807 2 6 "GO:0048278;GO:0140056;GO:0022406" "vesicle docking" 0.622454060724722
208 0.922897742760224 4 6 "GO:0048312;GO:0048311" "mitochondrion distribution" 0.983073625749117
-557 0.277248556045615 2 106 "GO:0048468" "cell development" 0.722643227100376
-784 0.456585731208735 2 25 "GO:0048469;GO:0071695;GO:0021700" "anatomical structure maturation" 0.83224665470694
-668 0.611726086355688 2 16 "GO:0048477;GO:0007292" "female gamete generation" 0.886690454702406
1280 0.519863367355629 4 7 "GO:0048488;GO:0140238" "synaptic vesicle endocytosis" 0.850687339767374
-1653 0.346160591253475 2 9 "GO:0048512;GO:0007622" "circadian behavior" 0.765268636946491
529 0.159636481602357 3 198 "GO:0048513" "animal organ development" 0.570033863480721
-3745 0.0814270450976132 2 6 "GO:0048520" "positive regulation of behavior" 0.43875879536882
-227 0.324721451324987 2 538 "GO:0048522;GO:0048518" "positive regulation of biological process" 0.75440788347717
196 0.412452773055732 2 496 "GO:0048523;GO:0048519" "negative regulation of biological process" 0.805495527622771
411 0.786965441064749 2 12 "GO:0048524;GO:0050792" "regulation of viral process" 0.951536669090938
2025 0.24840775178347 2 9 "GO:0048534" "hematopoietic or lymphoid organ development" 0.696944672362593
457 0.846192726691993 3 5 "GO:0048538" "thymus development" 0.968837915482029
-1444 0.437886592934847 2 8 "GO:0048562" "embryonic organ morphogenesis" 0.819945072579774
3019 0.0470110343765244 4 12 "GO:0048565" "digestive tract development" 0.322208328712939
1524 0.246978997114537 2 16 "GO:0048568" "embryonic organ development" 0.696051086081724
503 0.774491081021526 3 9 "GO:0048588" "developmental cell growth" 0.948414950331694
83 0.958250312743824 5 11 "GO:0048592;GO:0090596" "sensory organ morphogenesis" 0.99407767671258
361 0.561640312382163 3 72 "GO:0048598" "embryonic morphogenesis" 0.862373170557703
-919 0.402444579517826 3 23 "GO:0048608" "reproductive structure development" 0.801768356721713
-119 0.860272897720955 2 61 "GO:0048609;GO:0007276" "multicellular organismal reproductive process" 0.972705084273872
-9 0.99044455724101 2 51 "GO:0048638" "regulation of developmental growth" 0.999300851426874
-1103 0.304812573551272 2 24 "GO:0048639" "positive regulation of developmental growth" 0.735246083017095
1452 0.320091093601826 2 13 "GO:0048640" "negative regulation of developmental growth" 0.747764670945345
504 0.344249261831404 2 98 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.765048688464791
-3798 0.0412780322654098 5 8 "GO:0048660;GO:0010613;GO:0051155;GO:0014742;GO:0051149;GO:0046622" "positive regulation of muscle hypertrophy" 0.30181210604449
-1172 0.529028539589223 2 8 "GO:0048663" "neuron fate commitment" 0.850687339767374
727 0.51706605037021 2 22 "GO:0048666" "neuron development" 0.850687339767374
1223 0.569283646274351 4 6 "GO:0048680;GO:0048679;GO:0070572;GO:1903036;GO:0070570" "positive regulation of response to wounding" 0.865454616163257
1783 0.406792430245432 2 6 "GO:0048699" "generation of neurons" 0.801768356721713
-234 0.92076109071307 2 5 "GO:0048704" "embryonic skeletal system morphogenesis" 0.982416602788613
-1145 0.538348620988935 4 8 "GO:0048705" "skeletal system morphogenesis" 0.85270733791479
444 0.440112167278154 2 84 "GO:0048731" "system development" 0.820474007210598
39 0.966238960917378 2 33 "GO:0048732" "gland development" 0.995105948757143
-7931 0.000753889667877566 5 5 "GO:0048741;GO:0014904" "skeletal muscle fiber development" 0.0223389412113195
-53 0.974564561192334 2 10 "GO:0048749" "compound eye development" 0.995158499374604
-773 0.481420612019013 2 23 "GO:0048754;GO:0061138;GO:0001763" "branching morphogenesis of an epithelial tube" 0.846999389270951
401 0.746905133517176 2 18 "GO:0048813" "dendrite morphogenesis" 0.937701646960457
-551 0.767218614290142 2 8 "GO:0048814" "regulation of dendrite morphogenesis" 0.944628871502496
-921 0.668267307328064 3 6 "GO:0048839" "inner ear development" 0.908083463125404
215 0.373681041819175 2 489 "GO:0048856" "anatomical structure development" 0.787022072495862
-1317 0.406637754017018 3 11 "GO:0048857" "neural nucleus development" 0.801768356721713
-1199 0.494394115875221 3 9 "GO:0048859" "formation of anatomical boundary" 0.850687339767374
-1788 0.188488295699519 2 15 "GO:0048863" "stem cell differentiation" 0.62081881757581
-341 0.279258290527844 2 283 "GO:0048869" "cellular developmental process" 0.724295961077786
-1045 0.285228988931997 2 29 "GO:0048871" "multicellular organismal-level homeostasis" 0.727652688082869
-1422 0.295669852132366 2 15 "GO:0048872" "homeostasis of number of cells" 0.73240568539418
-2177 9.80909253298179e-06 2 115 "GO:0048878" "chemical homeostasis" 0.000920419849344791
1036 0.577672455485282 3 8 "GO:0050000" "chromosome localization" 0.870413304616483
1462 0.46238632510677 8 7 "GO:0050434;GO:0046782;GO:0042795;GO:0009301" "snRNA transcription" 0.834370195625357
-243 0.746594322281389 3 49 "GO:0050658;GO:0050657;GO:0051236;GO:0015931" "nucleobase-containing compound transport" 0.937701646960457
580 0.787319252903669 3 6 "GO:0050667" "homocysteine metabolic process" 0.951536669090938
699 0.674777246668093 3 10 "GO:0050673" "epithelial cell proliferation" 0.908083463125404
643 0.584876683078472 2 20 "GO:0050678" "regulation of epithelial cell proliferation" 0.873436532024349
1313 0.43019034993252 3 10 "GO:0050679" "positive regulation of epithelial cell proliferation" 0.816394944984299
-2194 0.351430015933817 6 5 "GO:0050680" "negative regulation of epithelial cell proliferation" 0.768830118137343
-2163 0.314278725396379 3 6 "GO:0050708" "regulation of protein secretion" 0.742887374442147
2442 0.082664068242663 2 14 "GO:0050727" "regulation of inflammatory response" 0.439055381326597
1167 0.53052478657329 2 8 "GO:0050728" "negative regulation of inflammatory response" 0.850687339767374
1210 0.51574643851992 6 8 "GO:0050730" "regulation of peptidyl-tyrosine phosphorylation" 0.850687339767374
1139 0.236069943954345 3 30 "GO:0050767" "regulation of neurogenesis" 0.680215268432842
376 0.774903867056091 3 16 "GO:0050768;GO:0051961" "negative regulation of nervous system development" 0.948414950331694
1685 0.187049252202796 3 17 "GO:0050769" "positive regulation of neurogenesis" 0.62081881757581
1713 0.240887739802869 3 13 "GO:0050770" "regulation of axonogenesis" 0.686103528713399
-1010 0.524692073571811 3 11 "GO:0050773" "regulation of dendrite development" 0.850687339767374
-612 0.39336147102036 4 54 "GO:0050776" "regulation of immune response" 0.798725258987829
-1284 0.418502060355204 2 11 "GO:0050777;GO:0002832" "negative regulation of immune response" 0.808135777441816
401 0.617442281467589 2 43 "GO:0050778;GO:0002684" "positive regulation of immune system process" 0.887131015540539
189 0.623899974585312 3 188 "GO:0050790" "regulation of catalytic activity" 0.889799094364533
224 0.539812147269807 3 210 "GO:0050793" "regulation of developmental process" 0.852893093300939
-294 0.0271835218009882 3 1729 "GO:0050794;GO:0050789" "regulation of biological process" 0.22643466771846
-1054 0.487922974550951 2 12 "GO:0050795" "regulation of behavior" 0.850687339767374
-2137 0.0570393951731267 3 22 "GO:0050804;GO:0099177" "regulation of trans-synaptic signaling" 0.355496451835465
-540 0.60807864878862 3 25 "GO:0050807;GO:1901888" "regulation of synapse organization" 0.884247547048423
-2152 0.055269721723301 5 22 "GO:0050808" "synapse organization" 0.352266264115681
640 0.568589208845418 2 22 "GO:0050821" "protein stabilization" 0.865454616163257
-3738 0.112327254182031 2 5 "GO:0050829" "defense response to Gram-negative bacterium" 0.499001256242984
-150 0.928237530283705 2 10 "GO:0050863;GO:1903037" "regulation of T cell activation" 0.984530669390687
3231 0.104354473185697 5 7 "GO:0050870;GO:0051251;GO:1903039;GO:0002696;GO:0050867" "positive regulation of cell activation" 0.482889603316828
-1749 0.0013908148602315 3 93 "GO:0050877" "nervous system process" 0.0335583756990143
-1094 0.391816437122434 2 17 "GO:0050878" "regulation of body fluid levels" 0.798725258987829
-584 0.00500079222288057 1 663 "GO:0050896" "response to stimulus" 0.0796824345702385
-1000 0.591198230916801 4 8 "GO:0050905" "neuromuscular process" 0.875331260508414
-201 0.89933312304014 3 11 "GO:0050906" "detection of stimulus involved in sensory perception" 0.977956604457546
1907 0.41791979251146 3 5 "GO:0050919" "negative chemotaxis" 0.808135777441816
2757 0.138459191531584 4 8 "GO:0050920" "regulation of chemotaxis" 0.527895202024482
357 0.879324270760998 2 5 "GO:0050982" "detection of mechanical stimulus" 0.976428540074104
687 0.651088174354313 2 12 "GO:0050999;GO:0032768;GO:0051341" "regulation of oxidoreductase activity" 0.899258706442201
1394 0.516427777781683 7 6 "GO:0051016;GO:0051693" "actin filament capping" 0.850687339767374
1416 0.547405804441782 3 5 "GO:0051017;GO:0061572" "actin filament bundle assembly" 0.859264315708336
-1009 0.310715998728936 5 28 "GO:0051028" "mRNA transport" 0.737077699231985
-2423 0.00927637056416524 5 32 "GO:0051046;GO:1903530" "regulation of secretion" 0.1245151295818
-2604 0.0311044008019325 2 19 "GO:0051047;GO:1903532" "positive regulation of secretion" 0.246392401336815
-345 0.88361602182279 2 5 "GO:0051048" "negative regulation of secretion" 0.976428540074104
-1717 2.06548990824635e-05 2 172 "GO:0051049;GO:0032879" "regulation of localization" 0.00149006730303644
-1803 0.00348926279466042 4 73 "GO:0051050" "positive regulation of transport" 0.05931825519245
3 0.998117546688654 2 20 "GO:0051051" "negative regulation of transport" 0.999300851426874
420 0.605566412306153 2 42 "GO:0051052" "regulation of DNA metabolic process" 0.882832185002043
448 0.787848315309863 2 10 "GO:0051053" "negative regulation of DNA metabolic process" 0.951536669090938
167 0.893193533009184 4 18 "GO:0051054" "positive regulation of DNA metabolic process" 0.977956604457546
-509 0.596520894881541 6 30 "GO:0051056" "regulation of small GTPase mediated signal transduction" 0.878399120710482
-1002 0.590455876741673 2 8 "GO:0051084;GO:0006458" "'de novo' protein folding" 0.875331260508414
675 0.468332144022574 2 32 "GO:0051090" "regulation of DNA-binding transcription factor activity" 0.836900913127469
1644 0.16263509879834 3 20 "GO:0051091" "positive regulation of DNA-binding transcription factor activity" 0.574666698473632
2524 0.0728932058532915 4 14 "GO:0051092" "positive regulation of NF-kappaB transcription factor activity" 0.414534089852557
691 0.211735511040592 2 91 "GO:0051094" "positive regulation of developmental process" 0.64786463432529
-943 0.282988176369574 3 36 "GO:0051098" "regulation of binding" 0.727566091247859
-2055 0.0977668302020613 2 18 "GO:0051099" "positive regulation of binding" 0.477249064194455
-1093 0.556871602336195 2 8 "GO:0051100" "negative regulation of binding" 0.859842298451673
-646 0.783666317945932 2 5 "GO:0051103;GO:0006266" "DNA ligation involved in DNA repair" 0.951536669090938
110 0.74798997531701 2 239 "GO:0051128" "regulation of cellular component organization" 0.937902797557854
678 0.339916893341532 2 55 "GO:0051129" "negative regulation of cellular component organization" 0.763456958582244
-421 0.40767265018625 5 108 "GO:0051130" "positive regulation of cellular component organization" 0.801768356721713
414 0.847212506459018 6 6 "GO:0051131" "chaperone-mediated protein complex assembly" 0.968837915482029
-1669 0.272015204498677 2 12 "GO:0051153;GO:0051147" "regulation of muscle cell differentiation" 0.71127728866998
-170 0.936895022811127 2 6 "GO:0051154;GO:0051148" "negative regulation of muscle cell differentiation" 0.989239690239459
-666 0.46099530218235 3 34 "GO:0051168" "nuclear export" 0.83274980255186
-449 0.551177555213142 3 49 "GO:0051170;GO:0006606;GO:0034504" "protein localization to nucleus" 0.859496459309707
853 0.0251493344016229 2 193 "GO:0051172" "negative regulation of nitrogen compound metabolic process" 0.215620435555031
3301 0.124552945508544 4 6 "GO:0051180" "vitamin transport" 0.504484232527412
2520 0.151035221361809 2 9 "GO:0051204;GO:0051205;GO:0090151" "protein insertion into membrane" 0.553358978047929
-572 0.773731486024476 2 7 "GO:0051216" "cartilage development" 0.948414950331694
2753 0.200246646710783 3 6 "GO:0051224;GO:1904950;GO:0032387" "negative regulation of establishment of protein localization" 0.634552694736421
527 0.698379969603123 2 15 "GO:0051225" "spindle assembly" 0.919921859506188
-994 5.9939326778761e-10 2 1146 "GO:0051234;GO:0006810;GO:0051179" "localization" 1.12486136588141e-07
891 0.427667787273307 2 22 "GO:0051235" "maintenance of location" 0.81527188792846
-647 0.0935729596801432 3 188 "GO:0051239" "regulation of multicellular organismal process" 0.4735290904761
-342 0.533657138971732 2 92 "GO:0051240" "positive regulation of multicellular organismal process" 0.850687339767374
-353 0.616224861312106 4 56 "GO:0051241" "negative regulation of multicellular organismal process" 0.887131015540539
14 0.965808846280928 2 248 "GO:0051246" "regulation of protein metabolic process" 0.995105948757143
-422 0.371299258854459 2 125 "GO:0051247" "positive regulation of protein metabolic process" 0.784886668592217
793 0.173204423245213 2 82 "GO:0051248" "negative regulation of protein metabolic process" 0.595809105623553
-674 0.671286982814542 5 11 "GO:0051249;GO:0002694;GO:0050865" "regulation of lymphocyte activation" 0.908083463125404
1 0.997811229588398 3 163 "GO:0051254;GO:0045935" "positive regulation of nucleobase-containing compound metabolic process" 0.999300851426874
-1878 0.0194152231526884 6 43 "GO:0051259" "protein complex oligomerization" 0.190512921036291
-2074 0.0446188569808949 2 26 "GO:0051260" "protein homooligomerization" 0.314005206003048
-2296 0.102796656252871 2 14 "GO:0051261" "protein depolymerization" 0.480064297229151
289 0.837288951270907 7 14 "GO:0051262" "protein tetramerization" 0.968837915482029
467 0.376464595078015 5 100 "GO:0051276" "chromosome organization" 0.787199777017322
-4127 0.000328540590151678 2 21 "GO:0051282;GO:1903169;GO:0051924" "regulation of calcium ion transport" 0.0136039531448097
-1473 0.493089604368481 8 6 "GO:0051290" "protein heterotetramerization" 0.850687339767374
-348 0.819130736951446 2 12 "GO:0051291" "protein heterooligomerization" 0.967214149479499
-561 0.711911352198939 6 12 "GO:0051294;GO:0051293;GO:0051653" "establishment of spindle localization" 0.923516339373278
105 0.955070462097573 2 8 "GO:0051298" "centrosome duplication" 0.99407767671258
761 0.297472054576914 2 52 "GO:0051301" "cell division" 0.73240568539418
639 0.786083469818295 2 5 "GO:0051303" "establishment of chromosome localization" 0.951536669090938
465 0.828723548379429 2 6 "GO:0051321" "meiotic cell cycle" 0.968837915482029
-95 0.858216557821132 4 98 "GO:0051336" "regulation of hydrolase activity" 0.972705084273872
-76 0.909493601065785 2 63 "GO:0051338;GO:0045859;GO:0043549" "regulation of transferase activity" 0.981114009070582
-553 0.370480367428064 2 73 "GO:0051345" "positive regulation of hydrolase activity" 0.784137018278196
446 0.719146973092461 2 18 "GO:0051346" "negative regulation of hydrolase activity" 0.923578892833557
-977 0.353861072880075 5 25 "GO:0051347" "positive regulation of transferase activity" 0.769203799349352
-534 0.704537138375262 4 14 "GO:0051436;GO:0033209;GO:0060071" "Wnt signaling pathway, planar cell polarity pathway" 0.921027870499966
4000 0.0893070161354599 3 5 "GO:0051438" "regulation of ubiquitin-protein transferase activity" 0.458098168465418
-988 0.533883114359631 2 11 "GO:0051453;GO:0030641" "regulation of cellular pH" 0.850687339767374
2346 0.207540697040711 3 8 "GO:0051491;GO:0051489" "regulation of filopodium assembly" 0.642273971044265
-1274 0.493689263809493 4 8 "GO:0051492;GO:0032231" "regulation of actin filament bundle assembly" 0.850687339767374
1036 0.629874119490215 2 6 "GO:0051568" "histone H3-K4 methylation" 0.890490941400638
-239 0.88594829533961 2 10 "GO:0051569" "regulation of histone H3-K4 methylation" 0.976569696397809
-843 0.694782065594834 5 6 "GO:0051571" "positive regulation of histone H3-K4 methylation" 0.917503447059949
238 0.881081555676594 3 11 "GO:0051591;GO:0014074;GO:0046683" "response to purine-containing compound" 0.976428540074104
-2802 0.000897935119935959 2 39 "GO:0051606;GO:0009581;GO:0009582" "detection of stimulus" 0.0248821611114108
-2480 0.292064826007818 4 5 "GO:0051607;GO:0140546" "defense response to virus" 0.73240568539418
-578 0.438394757881439 2 50 "GO:0051640" "organelle localization" 0.819987537166944
-1669 0.437416888480533 3 6 "GO:0051642;GO:0061842" "centrosome localization" 0.819945072579774
-1349 0.468717988365298 2 8 "GO:0051646" "mitochondrion localization" 0.836900913127469
-1152 0.624688274052656 3 5 "GO:0051648" "vesicle localization" 0.889799094364533
-564 0.557524288218668 2 30 "GO:0051656" "establishment of organelle localization" 0.859962121279754
355 0.822905111191261 3 11 "GO:0051701" "biological process involved in interaction with host" 0.967214149479499
-1434 0.021951235559014 3 71 "GO:0051707;GO:0044419" "biological process involved in interspecies interaction between organisms" 0.203169723733972
143 0.601956314626799 2 377 "GO:0051716;GO:0033554" "cellular response to stimulus" 0.880422469697779
44 0.918501778552851 2 154 "GO:0051726" "regulation of cell cycle" 0.981862022600267
-4399 0.0406679711231451 2 6 "GO:0051851;GO:0051702" "biological process involved in interaction with symbiont" 0.298644361856487
-1899 0.339900382332976 9 7 "GO:0051865" "protein autoubiquitination" 0.763456958582244
-3914 0.0685511134169502 2 6 "GO:0051881" "regulation of mitochondrial membrane potential" 0.40342449672902
-3928 0.0951550629688993 6 5 "GO:0051896" "regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.4735290904761
159 0.835894349252998 2 47 "GO:0051960" "regulation of nervous system development" 0.968837915482029
926 0.379575223981165 3 25 "GO:0051962" "positive regulation of nervous system development" 0.789362925586499
2764 0.0495081026218145 2 14 "GO:0051983" "regulation of chromosome segregation" 0.330658580749584
-6681 0.000331049854481081 2 8 "GO:0055001" "muscle cell development" 0.0136039531448097
-2299 0.000239662472864593 2 71 "GO:0055082" "intracellular chemical homeostasis" 0.0115654261905228
-2856 7.42389226136539e-22 3 319 "GO:0055085" "transmembrane transport" 6.26947701472307e-19
-3447 0.000424874944516549 3 29 "GO:0055088" "lipid homeostasis" 0.014352275625769
