"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
3313 0.0521165887771465 3 10 "GO:0045451;GO:0019094;GO:0007316;GO:0060811;GO:0060810;GO:0008298" "intracellular mRNA localization involved in anterior/posterior axis specification" 0.387774971121588
-647 0.591748470680668 3 20 "GO:0045454" "cell redox homeostasis" 0.890845696000111
-1916 0.426951668776979 4 5 "GO:0045471" "response to ethanol" 0.814242647757689
5589 0.0204998054214373 2 5 "GO:0045475" "locomotor rhythm" 0.235549944488496
-1135 0.606154274892408 2 6 "GO:0045494" "photoreceptor cell maintenance" 0.893082644450217
-830 0.730795853184894 4 5 "GO:0045580" "regulation of T cell differentiation" 0.919757225059081
404 0.435934362815331 2 109 "GO:0045595" "regulation of cell differentiation" 0.816235359004398
1171 0.104765118265634 3 56 "GO:0045596;GO:0051093" "negative regulation of developmental process" 0.482255277512715
753 0.297090278961794 2 56 "GO:0045597" "positive regulation of cell differentiation" 0.713616743955389
855 0.634545025725196 3 9 "GO:0045598" "regulation of fat cell differentiation" 0.904766656909305
-938 0.670216951721857 2 6 "GO:0045599" "negative regulation of fat cell differentiation" 0.917340673621119
-1650 0.418286814999332 2 7 "GO:0045619" "regulation of lymphocyte differentiation" 0.810165313630019
157 0.913442880621539 3 14 "GO:0045637" "regulation of myeloid cell differentiation" 0.978937198838692
-114 0.958788114794297 3 6 "GO:0045638;GO:1902106;GO:1903707" "negative regulation of myeloid cell differentiation" 0.991667560249582
783 0.722092276318696 2 6 "GO:0045639" "positive regulation of myeloid cell differentiation" 0.917340673621119
-484 0.666826975088373 3 23 "GO:0045664" "regulation of neuron differentiation" 0.916527573625646
506 0.818166463982683 2 6 "GO:0045665" "negative regulation of neuron differentiation" 0.951169080255943
-1283 0.475428891787516 2 9 "GO:0045666" "positive regulation of neuron differentiation" 0.842085176311637
3210 0.144930668651095 5 6 "GO:0045667" "regulation of osteoblast differentiation" 0.543973109670443
2117 0.299046526790707 3 7 "GO:0045685" "regulation of glial cell differentiation" 0.713616743955389
-152 0.902592281704598 2 19 "GO:0045727;GO:0034250" "positive regulation of amide metabolic process" 0.974821112339649
-7190 0.00287475344554937 5 5 "GO:0045736;GO:1904030" "negative regulation of cyclin-dependent protein kinase activity" 0.11560615641745
1515 0.491328505789678 2 6 "GO:0045746" "negative regulation of Notch signaling pathway" 0.8442053370079
-1913 0.219326640373595 4 12 "GO:0045747" "positive regulation of Notch signaling pathway" 0.628934967047541
486 0.825469772835847 2 6 "GO:0045765;GO:1901342" "regulation of angiogenesis" 0.951169080255943
324 0.80470460627149 2 17 "GO:0045785" "positive regulation of cell adhesion" 0.950321483544997
-1801 0.0172553012935106 5 51 "GO:0045786" "negative regulation of cell cycle" 0.22659778966494
-864 0.317294392242214 3 39 "GO:0045787" "positive regulation of cell cycle" 0.728138897414537
201 0.91082696837471 3 9 "GO:0045793" "positive regulation of cell size" 0.978156819805386
645 0.719837333879999 3 9 "GO:0045807" "positive regulation of endocytosis" 0.917340673621119
4019 0.0680072124997231 3 6 "GO:0045815" "transcription initiation-coupled chromatin remodeling" 0.424453482735635
-2278 0.301003639349888 2 6 "GO:0045823;GO:0045989;GO:1903524" "positive regulation of striated muscle contraction" 0.713616743955389
-3172 0.149772721285669 3 6 "GO:0045824" "negative regulation of innate immune response" 0.5535363812943
1309 0.587277292139455 5 5 "GO:0045833" "negative regulation of lipid metabolic process" 0.890845696000111
2372 0.05532218056693 4 19 "GO:0045860;GO:0033674" "positive regulation of kinase activity" 0.390958840910229
449 0.5767819764757 7 45 "GO:0045862" "positive regulation of proteolysis" 0.888044446916552
274 0.885889688715525 4 8 "GO:0045887;GO:0051965;GO:1904398" "positive regulation of synapse assembly" 0.970939077951685
-490 0.300000101299847 2 131 "GO:0045892;GO:1902679;GO:0051253;GO:0045934" "negative regulation of nucleobase-containing compound metabolic process" 0.713616743955389
25 0.95345542224585 4 166 "GO:0045893;GO:1902680;GO:0051254;GO:0045935" "positive regulation of nucleobase-containing compound metabolic process" 0.991544348009739
4923 0.00100188401892742 9 13 "GO:0045899;GO:0045898;GO:0060261;GO:0060260;GO:2000142;GO:2000144" "regulation of transcription initiation by RNA polymerase II" 0.0564060702656137
433 0.843970668248731 2 6 "GO:0045912" "negative regulation of carbohydrate metabolic process" 0.955869440453256
-1585 0.511080040980684 2 5 "GO:0045921" "positive regulation of exocytosis" 0.859157456762513
-82 0.943283726285577 2 22 "GO:0045926" "negative regulation of growth" 0.989532694840153
1340 0.14183815193709 2 35 "GO:0045927" "positive regulation of growth" 0.539559996895822
-3382 0.0762064664831029 3 8 "GO:0045933" "positive regulation of muscle contraction" 0.437798373775377
1837 0.018457682795199 4 48 "GO:0045937;GO:0010562" "positive regulation of phosphate metabolic process" 0.22659778966494
52 0.927683714531126 2 89 "GO:0045944" "positive regulation of transcription by RNA polymerase II" 0.981491022033224
-1585 0.511080040980684 2 5 "GO:0045947" "negative regulation of translational initiation" 0.859157456762513
-909 0.576311630304989 3 11 "GO:0046033" "AMP metabolic process" 0.888044446916552
132 0.86739159105921 2 47 "GO:0046034;GO:0009205;GO:0009144" "purine nucleoside triphosphate metabolic process" 0.965078050965548
-231 0.892108571112829 3 10 "GO:0046037" "GMP metabolic process" 0.973770903920429
2121 0.335566867776013 3 6 "GO:0046039;GO:0046051" "GTP metabolic process" 0.738915328115849
-2917 0.0872733432529059 2 10 "GO:0046040" "IMP metabolic process" 0.458018301011961
-3640 0.0429205958312558 3 9 "GO:0046112" "nucleobase biosynthetic process" 0.350037161190879
2402 0.275309328588595 4 6 "GO:0046113" "nucleobase catabolic process" 0.695063461862686
3314 0.0653251751242406 4 9 "GO:0046128;GO:0042278" "purine nucleoside metabolic process" 0.424453482735635
2222 0.356886787281254 3 5 "GO:0046134" "pyrimidine nucleoside biosynthetic process" 0.762124536782044
-1685 0.408639118318055 2 7 "GO:0046148" "pigment biosynthetic process" 0.805849647862067
5023 0.0373097467434098 4 5 "GO:0046164;GO:1901616" "organic hydroxy compound catabolic process" 0.335192352391591
-4147 0.0150576675411744 2 10 "GO:0046165" "alcohol biosynthetic process" 0.208386487318015
-2897 0.229823539926651 3 5 "GO:0046173" "polyol biosynthetic process" 0.643734591933853
1818 0.451031557270463 2 5 "GO:0046184" "aldehyde biosynthetic process" 0.825775145016421
1106 0.646697260105681 2 5 "GO:0046185" "aldehyde catabolic process" 0.906532077202078
-372 0.877564962993041 2 5 "GO:0046323" "glucose import" 0.9708535793905
1264 0.398376129680917 3 13 "GO:0046328;GO:0032872;GO:0070302" "regulation of stress-activated MAPK cascade" 0.797224268994157
668 0.710146460224727 6 9 "GO:0046329;GO:0032873;GO:0070303" "negative regulation of stress-activated MAPK cascade" 0.917340673621119
-299 0.761588763936677 2 30 "GO:0046331;GO:0045168" "lateral inhibition" 0.928753373493897
-1856 0.0132181645528387 3 52 "GO:0046394;GO:0016053" "organic acid biosynthetic process" 0.205904109946524
-2308 4.64244750690473e-05 3 91 "GO:0046395;GO:0016054;GO:0044282" "small molecule catabolic process" 0.00560078131368721
-3251 0.0297776332904403 3 13 "GO:0046434" "organophosphate catabolic process" 0.297236341829155
-462 0.602584905438739 2 37 "GO:0046474;GO:0008654;GO:0045017" "phospholipid biosynthetic process" 0.893082644450217
-2564 0.287795069575301 4 5 "GO:0046487" "glyoxylate metabolic process" 0.709614412427275
-1085 0.248097149589626 6 33 "GO:0046496;GO:0019362;GO:0072524" "pyridine-containing compound metabolic process" 0.674776305405601
690 0.558021152657153 2 21 "GO:0046578" "regulation of Ras protein signal transduction" 0.878099777197959
-1247 0.488100288696917 4 9 "GO:0046580;GO:0051058" "negative regulation of small GTPase mediated signal transduction" 0.842085176311637
-857 0.582173371012622 2 12 "GO:0046620" "regulation of organ growth" 0.890845696000111
2665 0.118169235593201 2 10 "GO:0046626" "regulation of insulin receptor signaling pathway" 0.504843381399776
436 0.692215427566037 3 24 "GO:0046649;GO:0045321;GO:0001775" "cell activation" 0.917340673621119
-3096 0.0569593539155502 3 11 "GO:0046653" "tetrahydrofolate metabolic process" 0.395902669808083
-6363 0.00385681393285291 2 6 "GO:0046677" "response to antibiotic" 0.125272283319011
1718 0.269994036463639 2 12 "GO:0046716" "muscle cell cellular homeostasis" 0.691816252486115
451 0.675868006928584 2 25 "GO:0046777" "protein autophosphorylation" 0.917340673621119
682 0.72049254640652 6 8 "GO:0046822" "regulation of nucleocytoplasmic transport" 0.917340673621119
1309 0.552302993580221 2 6 "GO:0046843" "dorsal appendage formation" 0.87508419902157
840 0.622583460651893 4 10 "GO:0046854" "phosphatidylinositol phosphate biosynthetic process" 0.904164630301846
1315 0.550532311410668 3 6 "GO:0046879;GO:0009914" "hormone secretion" 0.87455050537659
-1473 0.387911387255626 2 10 "GO:0046883" "regulation of hormone secretion" 0.787010835230358
-2014 0.323251225850544 3 7 "GO:0046887" "positive regulation of hormone secretion" 0.733423500225887
-719 0.0076033100385005 3 410 "GO:0046907;GO:0051641;GO:0051649" "cellular localization" 0.171846062592171
19 0.978527837063928 2 60 "GO:0046942;GO:0015711;GO:0015849" "organic anion transport" 0.997397033846463
-3954 0.101132456156967 3 5 "GO:0046950;GO:1902224" "cellular ketone body metabolic process" 0.478554580757305
3676 0.00641730100619327 2 16 "GO:0048002;GO:0019882" "antigen processing and presentation" 0.159394432345006
967 0.635318682708369 3 7 "GO:0048015" "phosphatidylinositol-mediated signaling" 0.904766656909305
178 0.85899052441926 7 29 "GO:0048024;GO:0050684" "regulation of mRNA processing" 0.963988015675077
28 0.983778331844219 2 15 "GO:0048066;GO:0043473" "pigmentation" 0.999231758893935
-571 0.779469770534705 4 7 "GO:0048085;GO:0048067" "adult chitin-containing cuticle pigmentation" 0.939703385034345
-165 0.945613482798128 3 5 "GO:0048132;GO:0098728;GO:0098722" "germline stem cell asymmetric division" 0.989532694840153
-440 0.817430771310475 2 8 "GO:0048167" "regulation of synaptic plasticity" 0.951169080255943
-1520 0.03692092071903 2 55 "GO:0048193" "Golgi vesicle transport" 0.333472914943538
687 0.70261071843936 2 9 "GO:0048259" "regulation of receptor-mediated endocytosis" 0.917340673621119
3834 0.0816582976618429 4 6 "GO:0048278;GO:0140056;GO:0022406" "vesicle docking" 0.449253631110269
973 0.658615260258578 2 6 "GO:0048312;GO:0048311" "mitochondrion distribution" 0.913283792290816
856 0.0999138014974551 2 108 "GO:0048468" "cell development" 0.478057820762611
1030 0.340127614299789 3 25 "GO:0048469;GO:0071695;GO:0021700" "anatomical structure maturation" 0.744139301233606
1742 0.196469423337245 2 16 "GO:0048477;GO:0007292" "female gamete generation" 0.595757371663567
-2533 0.214167328318631 2 7 "GO:0048488;GO:0140238" "synaptic vesicle endocytosis" 0.623306455187481
3962 0.0275489715608619 3 9 "GO:0048512;GO:0007622" "circadian behavior" 0.28030248774877
-541 0.158250437515489 2 200 "GO:0048513" "animal organ development" 0.558433175700867
4607 0.0364046332957216 5 6 "GO:0048520" "positive regulation of behavior" 0.332364462899858
-78 0.740533933600776 2 544 "GO:0048522;GO:0048518" "positive regulation of biological process" 0.922270380994355
-138 0.571461369648013 2 502 "GO:0048523;GO:0048519" "negative regulation of biological process" 0.886704174397516
328 0.833306390088393 2 12 "GO:0048524;GO:0050792" "regulation of viral process" 0.95217789658362
-1882 0.247174357759594 2 11 "GO:0048534" "hematopoietic or lymphoid organ development" 0.67335079073541
-388 0.872140174598425 5 5 "GO:0048538" "thymus development" 0.967834924373679
5920 0.0141243524019877 2 5 "GO:0048545" "response to steroid hormone" 0.205904109946524
2087 0.273843557581051 4 8 "GO:0048562" "embryonic organ morphogenesis" 0.693435935164011
-1472 0.344654677936393 2 12 "GO:0048565" "digestive tract development" 0.749191442772931
176 0.895964657436317 3 16 "GO:0048568" "embryonic organ development" 0.973770903920429
744 0.679003104798555 3 9 "GO:0048588" "developmental cell growth" 0.917340673621119
-4 0.996477948760813 2 45 "GO:0048589" "developmental growth" 0.999280348710342
802 0.606492476722557 2 12 "GO:0048592;GO:0090596" "sensory organ morphogenesis" 0.893082644450217
308 0.624060420413484 2 74 "GO:0048598" "embryonic morphogenesis" 0.904368167969058
1692 0.132621702577245 3 23 "GO:0048608" "reproductive structure development" 0.529546230858078
528 0.438009975175534 2 63 "GO:0048609;GO:0007276" "multicellular organismal reproductive process" 0.816235359004398
-70 0.926446982882702 4 51 "GO:0048638" "regulation of developmental growth" 0.981072827061198
966 0.380684731982106 2 24 "GO:0048639" "positive regulation of developmental growth" 0.779365469476093
169 0.910028259057801 2 13 "GO:0048640" "negative regulation of developmental growth" 0.978156819805386
-359 0.511392588795427 2 98 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.859157456762513
1889 0.321825313314301 4 8 "GO:0048660;GO:0010613;GO:0051155;GO:0014742;GO:0051149;GO:0046622" "positive regulation of cardiac muscle hypertrophy" 0.733423500225887
-273 0.886045042682221 4 8 "GO:0048663" "neuron fate commitment" 0.970939077951685
1377 0.221123992366483 3 23 "GO:0048666" "neuron development" 0.629213553979954
2600 0.237686540877127 3 6 "GO:0048680;GO:0048679;GO:0070572;GO:1903036;GO:0070570" "positive regulation of response to wounding" 0.658118963182734
-2639 0.195547572331865 2 7 "GO:0048699" "generation of neurons" 0.595757371663567
3359 0.1638014163 2 5 "GO:0048704" "embryonic skeletal system morphogenesis" 0.558433175700867
1280 0.502025334564746 2 8 "GO:0048705" "skeletal system morphogenesis" 0.856485646545309
725 0.216259123562344 2 85 "GO:0048731" "system development" 0.624378905464614
-1096 0.229716822192379 3 35 "GO:0048732" "gland development" 0.643734591933853
4785 0.0472749738493462 4 5 "GO:0048741;GO:0014904" "myotube cell development" 0.3687579352832
-2495 0.143588240228542 2 10 "GO:0048749" "compound eye development" 0.542551538581672
391 0.727939231113756 3 23 "GO:0048754;GO:0061138;GO:0001763" "branching morphogenesis of an epithelial tube" 0.918900867975436
-1241 0.329209420633338 2 18 "GO:0048813" "dendrite morphogenesis" 0.733555880497509
2695 0.157615464880449 2 8 "GO:0048814" "regulation of dendrite morphogenesis" 0.558433175700867
823 0.708695984412109 2 6 "GO:0048839" "inner ear development" 0.917340673621119
-287 0.241327981204293 2 497 "GO:0048856" "anatomical structure development" 0.663848469469138
-1856 0.302009796767684 2 9 "GO:0048859" "formation of anatomical boundary" 0.713616743955389
-2970 0.0330097892973769 4 15 "GO:0048863" "stem cell differentiation" 0.316781443882214
426 0.181090439045143 2 291 "GO:0048869" "cellular developmental process" 0.579175216295962
-872 0.36832867301979 2 31 "GO:0048871" "multicellular organismal-level homeostasis" 0.767077550454633
-2140 0.124472153193409 3 15 "GO:0048872" "homeostasis of number of cells" 0.510498913295236
-916 0.0692509771091527 2 115 "GO:0048878" "chemical homeostasis" 0.427448528025668
-3490 0.0672617986598489 3 8 "GO:0050000" "chromosome localization" 0.424453482735635
697 0.732578840725335 7 7 "GO:0050434;GO:0046782;GO:0042795;GO:0009301" "snRNA transcription" 0.920629212786526
-962 0.21238982032102 4 49 "GO:0050658;GO:0050657;GO:0051236;GO:0015931" "nucleobase-containing compound transport" 0.623306455187481
-2039 0.354478420674185 2 6 "GO:0050667" "homocysteine metabolic process" 0.759789406749617
2439 0.152866956630292 3 10 "GO:0050673" "epithelial cell proliferation" 0.556332694817064
1950 0.106003351209732 2 20 "GO:0050678" "regulation of epithelial cell proliferation" 0.482255277512715
2032 0.233564641166093 3 10 "GO:0050679" "positive regulation of epithelial cell proliferation" 0.650974717705497
3259 0.176637910285576 2 5 "GO:0050680" "negative regulation of epithelial cell proliferation" 0.571535307418272
-4045 0.0662326272449871 2 6 "GO:0050708" "regulation of protein secretion" 0.424453482735635
448 0.755974280845263 3 14 "GO:0050727" "regulation of inflammatory response" 0.927262571058569
-117 0.950980964878941 4 8 "GO:0050728" "negative regulation of inflammatory response" 0.99148570967934
2807 0.140997301048586 2 8 "GO:0050730" "regulation of peptidyl-tyrosine phosphorylation" 0.538788329120049
1037 0.292435364059038 2 30 "GO:0050767" "regulation of neurogenesis" 0.713273656578315
1513 0.262107006196665 3 16 "GO:0050768;GO:0051961" "negative regulation of nervous system development" 0.689978937200504
997 0.446145631065164 2 17 "GO:0050769" "positive regulation of neurogenesis" 0.822641889595046
1211 0.418203959470987 4 13 "GO:0050770" "regulation of axonogenesis" 0.810165313630019
2715 0.0950811982052663 3 11 "GO:0050773" "regulation of dendrite development" 0.472329834613808
439 0.542571092230165 2 56 "GO:0050776" "regulation of immune response" 0.874235405914486
-2407 0.138891806092696 3 11 "GO:0050777;GO:0002832" "negative regulation of immune response" 0.537059397848654
1591 0.0506228355554311 2 44 "GO:0050778;GO:0002684" "positive regulation of immune system process" 0.383416902480373
-413 0.293433052848561 3 190 "GO:0050790" "regulation of catalytic activity" 0.713273656578315
625 0.0931196705989577 2 212 "GO:0050793" "regulation of developmental process" 0.468817972737057
39 0.763523611293884 3 1888 "GO:0050794;GO:0050789;GO:0065007" "biological regulation" 0.92977028080416
2334 0.133930217189416 3 12 "GO:0050795" "regulation of behavior" 0.529761444573592
1974 0.086212238073965 3 22 "GO:0050804;GO:0099177" "modulation of chemical synaptic transmission" 0.458018301011961
702 0.515420015628782 2 25 "GO:0050807;GO:1901888" "regulation of synapse organization" 0.859157456762513
1016 0.377358428204343 2 22 "GO:0050808" "synapse organization" 0.777158620842257
-2404 0.0366912073431274 2 22 "GO:0050821" "protein stabilization" 0.33317983442227
-361 0.881162888719627 2 5 "GO:0050829" "defense response to Gram-negative bacterium" 0.9708535793905
-114 0.946618994077421 3 10 "GO:0050863;GO:1903037" "regulation of T cell activation" 0.989532694840153
23 0.99096736308404 7 7 "GO:0050870;GO:0051251;GO:0002696;GO:0050867;GO:1903039" "positive regulation of leukocyte cell-cell adhesion" 0.999280348710342
763 0.171291088681917 2 94 "GO:0050877" "nervous system process" 0.563958379695434
1820 0.164237846867264 2 17 "GO:0050878" "regulation of body fluid levels" 0.558433175700867
23 0.913407603979967 1 667 "GO:0050896" "response to stimulus" 0.978937198838692
13 0.994427975257556 4 8 "GO:0050905" "neuromuscular process" 0.999280348710342
2229 0.170466057322517 2 11 "GO:0050906" "detection of stimulus involved in sensory perception" 0.563958379695434
697 0.772647580852153 3 5 "GO:0050919" "negative chemotaxis" 0.936156215250564
51 0.978629873862915 2 8 "GO:0050920" "regulation of chemotaxis" 0.997397033846463
3901 0.105843574152945 2 5 "GO:0050982" "detection of mechanical stimulus" 0.482255277512715
-585 0.695857471559511 6 13 "GO:0050999;GO:0032768;GO:0051341" "regulation of oxidoreductase activity" 0.917340673621119
365 0.868513106848806 2 6 "GO:0051016;GO:0051693" "actin filament capping" 0.965078050965548
-1018 0.673004213051903 4 5 "GO:0051017;GO:0061572" "actin filament bundle organization" 0.917340673621119
-475 0.641153298585937 5 28 "GO:0051028" "mRNA transport" 0.906532077202078
-677 0.4783297898918 2 32 "GO:0051046;GO:1903530" "regulation of secretion" 0.842085176311637
-2000 0.10622828662064 2 19 "GO:0051047;GO:1903532" "positive regulation of secretion" 0.482255277512715
-1460 0.545131148532049 2 5 "GO:0051048" "negative regulation of secretion" 0.874384149924626
1036 0.0116538072862369 2 174 "GO:0051049;GO:0032879" "regulation of localization" 0.205904109946524
480 0.444831463487774 4 74 "GO:0051050" "positive regulation of transport" 0.821115127683989
1429 0.224942280027998 2 21 "GO:0051051" "negative regulation of transport" 0.636394490732477
-1545 0.0636969912173957 2 42 "GO:0051052" "regulation of DNA metabolic process" 0.421898894769339
358 0.833889198924111 3 10 "GO:0051053" "negative regulation of DNA metabolic process" 0.95217789658362
-882 0.488028282779587 4 18 "GO:0051054" "positive regulation of DNA metabolic process" 0.842085176311637
225 0.81913961009494 2 30 "GO:0051056" "regulation of small GTPase mediated signal transduction" 0.951169080255943
5401 0.00462182502803 4 8 "GO:0051084;GO:0006458" "'de novo' protein folding" 0.13459073228177
346 0.708817970890735 2 34 "GO:0051090" "regulation of DNA-binding transcription factor activity" 0.917340673621119
833 0.490189265367088 7 20 "GO:0051091" "positive regulation of DNA-binding transcription factor activity" 0.843965004286454
1459 0.311569175867249 2 14 "GO:0051092" "positive regulation of NF-kappaB transcription factor activity" 0.721113954400978
549 0.329644116813268 4 92 "GO:0051094" "positive regulation of developmental process" 0.733555880497509
-529 0.551401440842654 2 37 "GO:0051098" "regulation of binding" 0.87455050537659
1202 0.331447063253297 2 19 "GO:0051099" "positive regulation of binding" 0.735377418991151
-2506 0.188915732890301 4 8 "GO:0051100" "negative regulation of binding" 0.590107168712745
-1999 0.40724305687159 3 5 "GO:0051103;GO:0006266" "DNA ligation" 0.805376747094186
510 0.144448138261883 2 241 "GO:0051128" "regulation of cellular component organization" 0.543973109670443
414 0.569967380236363 2 55 "GO:0051129" "negative regulation of cellular component organization" 0.886704174397516
924 0.0732752379847608 3 110 "GO:0051130" "positive regulation of cellular component organization" 0.437798373775377
-6067 0.00586880116682254 6 6 "GO:0051131" "chaperone-mediated protein complex assembly" 0.152498541088666
-208 0.893615000373255 2 12 "GO:0051153;GO:0051147" "regulation of muscle cell differentiation" 0.973770903920429
-858 0.696900527642189 7 6 "GO:0051154;GO:0051148" "negative regulation of muscle cell differentiation" 0.917340673621119
-593 0.521932451113048 2 34 "GO:0051168" "nuclear export" 0.860882724540955
-1248 0.105800728507688 6 49 "GO:0051170;GO:0006606;GO:0034504" "protein localization to nucleus" 0.482255277512715
-668 0.0843803245579454 2 196 "GO:0051172" "negative regulation of nitrogen compound metabolic process" 0.458018301011961
-742 0.736259183368265 4 6 "GO:0051180" "vitamin transport" 0.922108562152665
-2692 0.13437893423442 2 9 "GO:0051204;GO:0051205;GO:0090151" "protein insertion into membrane" 0.530087148138678
-1889 0.354133012196126 3 7 "GO:0051216" "cartilage development" 0.759789406749617
839 0.703126356420946 4 6 "GO:0051224;GO:1904950;GO:0032387" "negative regulation of protein transport" 0.917340673621119
-2072 0.136829342151427 3 15 "GO:0051225" "spindle assembly" 0.532133201516558
-102 0.533163420888327 2 1154 "GO:0051234;GO:0051179;GO:0006810" "localization" 0.866970613512105
-17 0.987991141120705 2 22 "GO:0051235" "maintenance of location" 0.999231758893935
963 0.0140634639488428 2 191 "GO:0051239" "regulation of multicellular organismal process" 0.205904109946524
892 0.109710442329835 2 94 "GO:0051240" "positive regulation of multicellular organismal process" 0.486354165603914
1017 0.158818518658029 3 56 "GO:0051241" "negative regulation of multicellular organismal process" 0.558433175700867
450 0.189489610471535 2 251 "GO:0051246" "regulation of protein metabolic process" 0.590166249821487
875 0.0683548533475978 3 127 "GO:0051247" "positive regulation of protein metabolic process" 0.424453482735635
-1388 0.0193159530045206 3 83 "GO:0051248" "negative regulation of protein metabolic process" 0.228144368004443
18 0.991008826923015 3 11 "GO:0051249;GO:0002694;GO:0050865" "regulation of leukocyte activation" 0.999280348710342
850 0.302093529856781 2 43 "GO:0051259" "protein complex oligomerization" 0.713616743955389
1781 0.0924535233048201 3 26 "GO:0051260" "protein homooligomerization" 0.468817972737057
2560 0.0758701052527312 2 14 "GO:0051261" "protein depolymerization" 0.437798373775377
-964 0.503803585302081 3 14 "GO:0051262" "protein tetramerization" 0.856922714577256
-1462 0.00683964241307812 5 100 "GO:0051276" "chromosome organization" 0.165030800509842
913 0.427490198937818 4 22 "GO:0051282;GO:1903169;GO:0051924" "regulation of calcium ion transport" 0.814242647757689
-2450 0.26589262608919 2 6 "GO:0051290" "protein heterotetramerization" 0.69139977056698
-178 0.909174415063487 3 12 "GO:0051291" "protein heterooligomerization" 0.978156819805386
26 0.986187833518953 3 13 "GO:0051294;GO:0051293;GO:0051653" "spindle localization" 0.999231758893935
-1655 0.385631276313188 3 8 "GO:0051298" "centrosome duplication" 0.785683022548823
-220 0.767019663834955 2 53 "GO:0051301" "cell division" 0.931341633513472
-3248 0.178103287997677 2 5 "GO:0051303" "establishment of chromosome localization" 0.575174863151198
-1010 0.646605640058287 2 6 "GO:0051321" "meiotic cell cycle" 0.906532077202078
90 0.868439024992524 2 99 "GO:0051336" "regulation of hydrolase activity" 0.965078050965548
-568 0.400434068329573 2 64 "GO:0051338;GO:0045859;GO:0043549" "regulation of transferase activity" 0.798600729828448
-516 0.411120951291653 5 74 "GO:0051345" "positive regulation of hydrolase activity" 0.805849647862067
2105 0.0978072097699728 2 18 "GO:0051346" "negative regulation of hydrolase activity" 0.477167308214792
1004 0.343052727804819 2 26 "GO:0051347" "positive regulation of transferase activity" 0.747633622273986
1102 0.647829613488992 2 5 "GO:0051353" "positive regulation of oxidoreductase activity" 0.906532077202078
948 0.666744536557926 2 6 "GO:0051383;GO:0016061;GO:0016060;GO:0072499;GO:0016062;GO:0023058" "photoreceptor cell axon guidance" 0.916527573625646
-4236 0.0791028236401133 2 5 "GO:0051438" "regulation of ubiquitin-protein transferase activity" 0.44505455298302
-1497 0.357424756595801 2 11 "GO:0051453;GO:0030641" "regulation of cellular pH" 0.762235371073621
178 0.925526441536253 2 8 "GO:0051491;GO:0051489" "regulation of filopodium assembly" 0.981072827061198
2804 0.141529225472813 2 8 "GO:0051492;GO:0032231" "regulation of actin filament bundle assembly" 0.539559996895822
-2013 0.360690275151132 4 6 "GO:0051568" "histone H3-K4 methylation" 0.764281227317978
601 0.724698829824418 2 10 "GO:0051569" "regulation of histone H3-K4 methylation" 0.917825909669476
1247 0.571087817762315 4 6 "GO:0051571" "positive regulation of histone H3-K4 methylation" 0.886704174397516
-811 0.618255121808663 3 11 "GO:0051591;GO:0014074;GO:0046683" "response to purine-containing compound" 0.901755527404864
2090 0.0143692121601941 2 40 "GO:0051606;GO:0009581;GO:0009582" "detection of stimulus" 0.205904109946524
172 0.943170968205822 4 5 "GO:0051607;GO:0140546" "defense response to symbiont" 0.989532694840153
786 0.298414845447655 2 51 "GO:0051640" "organelle localization" 0.713616743955389
1528 0.487617611470515 2 6 "GO:0051642;GO:0061842" "centrosome localization" 0.842085176311637
2699 0.157018743988281 3 8 "GO:0051646" "mitochondrion localization" 0.558433175700867
-325 0.892757958766518 3 5 "GO:0051648" "vesicle localization" 0.973770903920429
1081 0.264879646142144 3 31 "GO:0051656" "establishment of organelle localization" 0.69139977056698
-2739 0.0921378892676102 2 11 "GO:0051701" "biological process involved in interaction with host" 0.468817972737057
361 0.573393779171614 3 71 "GO:0051707;GO:0044419" "biological process involved in interspecies interaction between organisms" 0.886704174397516
-371 0.185402924916051 2 379 "GO:0051716;GO:0033554" "cellular response to stimulus" 0.587515084771501
-846 0.0516519830624998 2 155 "GO:0051726" "regulation of cell cycle" 0.387734219522499
2188 0.320368401090033 2 6 "GO:0051851;GO:0051702" "biological process involved in interaction with symbiont" 0.733423500225887
-927 0.649428438091296 3 7 "GO:0051865" "protein autoubiquitination" 0.907865857419966
-1559 0.479112055741789 2 6 "GO:0051881" "regulation of mitochondrial membrane potential" 0.842085176311637
118 0.960873351988973 2 5 "GO:0051896" "regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.992543818465957
1186 0.132101062756958 2 47 "GO:0051960" "regulation of nervous system development" 0.528717286721569
766 0.477944091960071 5 25 "GO:0051962" "positive regulation of nervous system development" 0.842085176311637
-2629 0.0682718774314238 6 14 "GO:0051983" "regulation of chromosome segregation" 0.424453482735635
4957 0.00933805943068838 3 8 "GO:0055001" "muscle cell development" 0.188211636206926
-311 0.627622957405286 3 71 "GO:0055082" "intracellular chemical homeostasis" 0.904368167969058
689 0.0231041617254274 2 322 "GO:0055085" "transmembrane transport" 0.251760833253206
-3017 0.00260914564860856 3 29 "GO:0055088" "lipid homeostasis" 0.108263694878106
-1918 6.83148219147531e-08 -1 233 "GO:0055114" "obsolete oxidation-reduction process" 2.88459335535045e-05
637 0.626552579672881 2 17 "GO:0055117;GO:0006942" "regulation of striated muscle contraction" 0.904368167969058
