"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1090 0.0041496953265678 2 53 "GO:0006446" "regulation of translational initiation" 0.0208760441202742
-108 0.610508375848468 2 174 "GO:0006457" "protein folding" 0.77096427671831
-37 0.803094564167145 2 364 "GO:0006468;GO:0016310" "phosphorylation" 0.891383418844798
-106 0.668414216241676 3 125 "GO:0006470;GO:0016311" "dephosphorylation" 0.81166667376008
-1756 0.0276158219726208 2 12 "GO:0006474" "N-terminal protein amino acid acetylation" 0.088920389731286
-531 0.0105238263616057 4 180 "GO:0006479;GO:0008213" "protein alkylation" 0.0436162098297658
-50 0.85267138409433 3 105 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.919430926569933
19 0.968341088799004 2 34 "GO:0006487" "protein N-linked glycosylation" 0.985125124724657
-1782 0.00248307762841397 4 22 "GO:0006488;GO:0006490;GO:0019348;GO:0016093" "polyprenol metabolic process" 0.0138992393606593
-501 0.482240060784086 3 15 "GO:0006491" "N-glycan processing" 0.672814367653624
-576 0.376676704531039 2 18 "GO:0006493" "protein O-linked glycosylation" 0.583654717422277
-1070 0.0079849033490021 2 47 "GO:0006497" "protein lipidation" 0.0349826789242895
-858 0.214024686392917 5 16 "GO:0006506;GO:0006505" "GPI anchor metabolic process" 0.404732114782
-145 0.793144225064637 3 25 "GO:0006509" "membrane protein ectodomain proteolysis" 0.887938524800733
-1123 0.00107194810691226 8 65 "GO:0006513" "protein monoubiquitination" 0.0070667289891704
-368 0.531613248219971 2 22 "GO:0006515" "protein quality control for misfolded or incompletely synthesized proteins" 0.713433698286522
-1038 0.145464830739805 3 15 "GO:0006517" "protein deglycosylation" 0.309139557765914
565 0.0265601045096575 2 119 "GO:0006518" "peptide metabolic process" 0.0861191267434349
1175 1.78172170927273e-10 2 230 "GO:0006520;GO:1901605" "amino acid metabolic process" 9.53221114460911e-09
-447 0.530813887981665 3 15 "GO:0006521" "regulation of cellular amino acid metabolic process" 0.712918647718923
1798 0.0654909601400318 2 8 "GO:0006531" "aspartate metabolic process" 0.172861338813632
2016 9.18145294143956e-06 2 37 "GO:0006536" "glutamate metabolic process" 0.000138069200449107
1765 0.00341704620927398 3 21 "GO:0006538;GO:0009065;GO:0043649" "glutamine family amino acid catabolic process" 0.0179701749606809
-515 0.382168879411423 3 22 "GO:0006541" "glutamine metabolic process" 0.58687138158893
1652 0.0584538543332394 2 10 "GO:0006552;GO:0006551" "leucine metabolic process" 0.159273871454527
2126 0.00286866408430798 5 15 "GO:0006554;GO:0006553;GO:0006546;GO:0106077;GO:0018335" "lysine metabolic process" 0.0155265048298537
3002 1.37788539819151e-05 3 16 "GO:0006559;GO:0006558;GO:0009074;GO:1902222;GO:1902221" "L-phenylalanine metabolic process" 0.000192626993857728
1020 0.00501559925925508 2 58 "GO:0006575" "cellular modified amino acid metabolic process" 0.0245658400338867
1093 0.00114025669768608 2 68 "GO:0006576;GO:0009308" "amine metabolic process" 0.0074444706022783
3131 2.21625695607289e-05 4 14 "GO:0006577" "amino-acid betaine metabolic process" 0.000285445687583092
-547 0.0586549489015254 2 92 "GO:0006605" "protein targeting" 0.159509352731225
-1776 1.33532239033634e-05 3 46 "GO:0006606;GO:0051170" "import into nucleus" 0.00018934451886315
-1247 0.103606500335404 4 13 "GO:0006607" "NLS-bearing protein import into nucleus" 0.242825007525774
-566 0.516567647682435 6 10 "GO:0006611" "protein export from nucleus" 0.70425815525224
-463 0.314677303988808 3 36 "GO:0006612" "protein targeting to membrane" 0.518938578817888
56 0.948852416815373 2 10 "GO:0006613" "cotranslational protein targeting to membrane" 0.976223159608124
-476 0.585438373338433 6 10 "GO:0006620" "post-translational protein targeting to endoplasmic reticulum membrane" 0.749148185734547
-393 0.652827067809526 2 10 "GO:0006622" "protein targeting to lysosome" 0.805330109721232
1192 0.172327382996416 5 10 "GO:0006625;GO:0072663;GO:0072662" "protein localization to peroxisome" 0.348158881260733
-912 0.273265083027787 2 11 "GO:0006626" "protein targeting to mitochondrion" 0.474842886310621
792 0.000121162204593439 3 183 "GO:0006631" "fatty acid metabolic process" 0.00116232156268603
619 0.0515245738803418 2 76 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.144206604160071
-616 0.105008797382249 3 53 "GO:0006639;GO:0006638" "neutral lipid metabolic process" 0.245079256977699
-1774 0.0128463346439046 6 15 "GO:0006641" "triglyceride metabolic process" 0.050451627147228
600 0.0234120274817891 2 110 "GO:0006643;GO:0006665" "membrane lipid metabolic process" 0.0787572677803353
-41 0.81171815308882 2 260 "GO:0006650;GO:0006644;GO:0046486" "phospholipid metabolic process" 0.89469092784988
219 0.716602732053021 4 21 "GO:0006651;GO:0046463;GO:0046460" "neutral lipid biosynthetic process" 0.847182678549874
261 0.642940529200891 6 24 "GO:0006654;GO:0046473" "phosphatidic acid metabolic process" 0.798265215795729
1721 0.010183168345237 3 17 "GO:0006656" "phosphatidylcholine biosynthetic process" 0.0426650215910382
562 0.401875065907945 4 17 "GO:0006658" "phosphatidylserine metabolic process" 0.60302935995464
-910 0.0108613266912718 3 60 "GO:0006661" "phosphatidylinositol biosynthetic process" 0.0444356041987032
1276 0.0956866305303622 4 13 "GO:0006662;GO:0018904;GO:0046485" "ether metabolic process" 0.228106431992689
931 0.0197032423910698 4 48 "GO:0006664;GO:1903509" "glycolipid metabolic process" 0.0690284902172113
568 0.124886601778267 5 56 "GO:0006672" "ceramide metabolic process" 0.27661984565855
1762 0.00114761899227671 3 26 "GO:0006687" "glycosphingolipid metabolic process" 0.0074444706022783
185 0.82398973815909 2 11 "GO:0006688;GO:0060788" "ectodermal placode formation" 0.903131030074725
1702 9.93154159637023e-05 2 40 "GO:0006690" "icosanoid metabolic process" 0.00100107060583703
2570 0.000197642233487767 2 16 "GO:0006691" "leukotriene metabolic process" 0.00175667953215006
1454 0.035246288661696 7 16 "GO:0006693;GO:0006692" "prostaglandin metabolic process" 0.108468114000927
-274 0.506705193455695 2 45 "GO:0006694" "steroid biosynthetic process" 0.697007413263787
-619 0.24436169449214 2 27 "GO:0006695;GO:0016126;GO:1902653" "sterol biosynthetic process" 0.441151352418646
-390 0.267344974073331 2 62 "GO:0006720" "isoprenoid metabolic process" 0.469206788953916
1418 0.0186262207157373 5 21 "GO:0006721" "terpenoid metabolic process" 0.0662636138506153
2327 0.00075332250071964 4 16 "GO:0006726;GO:0042441;GO:0043324;GO:0043474" "pigment metabolic process involved in pigmentation" 0.00532466808375303
-477 0.24736717081269 3 45 "GO:0006730" "one-carbon metabolic process" 0.444611615986788
245 0.722918158756488 2 16 "GO:0006739" "NADP metabolic process" 0.850656714682905
2288 7.08587492172179e-09 3 49 "GO:0006749" "glutathione metabolic process" 2.40401268685732e-07
2854 0.000193876063290912 4 13 "GO:0006750;GO:0019184" "nonribosomal peptide biosynthetic process" 0.00173428684268591
3327 0.000300650468677919 2 9 "GO:0006751" "glutathione catabolic process" 0.00248192760789902
1124 0.00843137258316496 4 42 "GO:0006767;GO:0006766" "vitamin metabolic process" 0.0363772179914039
806 0.0804486009810017 3 36 "GO:0006778;GO:0033013" "tetrapyrrole metabolic process" 0.203277028091868
813 8.25547593964148e-05 3 182 "GO:0006790" "sulfur compound metabolic process" 0.000860177305770884
1347 0.0386217824045735 4 18 "GO:0006801" "superoxide metabolic process" 0.115434730939368
2117 1.00346114613314e-54 2 432 "GO:0006811" "monoatomic ion transport" 2.7916289085424e-51
1451 7.99581785901139e-09 2 122 "GO:0006816" "calcium ion transport" 2.6481387242583e-07
1029 0.087800687768379 3 21 "GO:0006817" "phosphate ion transport" 0.216160631302328
1182 0.13811159987259 6 12 "GO:0006826" "iron ion transport" 0.298371894456787
1430 0.044971165384724 8 15 "GO:0006828" "manganese ion transport" 0.129744821566709
1511 0.000641393664382028 2 39 "GO:0006835" "dicarboxylic acid transport" 0.00465889601647729
1935 1.88744204940541e-12 2 102 "GO:0006836" "neurotransmitter transport" 1.59117084286238e-10
-544 0.164449070518682 3 50 "GO:0006839" "mitochondrial transport" 0.336565006104054
1277 0.0566368450498923 2 17 "GO:0006851" "mitochondrial calcium ion transmembrane transport" 0.15477770425226
1590 1.94190803121239e-08 2 96 "GO:0006865" "amino acid transport" 5.74722142854561e-07
1193 7.84551543785862e-08 3 157 "GO:0006869" "lipid transport" 1.9487699953681e-06
1152 0.0184488609834301 2 32 "GO:0006879" "intracellular iron ion homeostasis" 0.0659700915885637
73 0.913733295513859 2 17 "GO:0006882" "intracellular zinc ion homeostasis" 0.955387043318627
-217 0.746518749833233 5 17 "GO:0006884" "cell volume homeostasis" 0.863678721825506
-467 0.00123826671710662 2 380 "GO:0006886" "intracellular protein transport" 0.00797420834951532
1213 6.87608462854639e-08 2 153 "GO:0006887" "exocytosis" 1.72335742672217e-06
-188 0.444795251049736 2 128 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.641150460321433
-145 0.800899934358155 2 23 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 0.890173239066875
-923 0.0422833390944873 4 37 "GO:0006891" "intra-Golgi vesicle-mediated transport" 0.123433629969427
-849 0.00983479979959944 5 71 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.0417079467111062
-1360 0.0318967610968077 3 19 "GO:0006896" "Golgi to vacuole transport" 0.100494665199682
911 5.63933911964206e-10 3 367 "GO:0006897;GO:0098657" "import into cell" 2.75239323348144e-08
609 0.0267140265936895 4 102 "GO:0006898" "receptor-mediated endocytosis" 0.0865173713430084
434 0.381922876842875 5 31 "GO:0006900" "vesicle budding from membrane" 0.58687138158893
-25 0.955868993476467 3 38 "GO:0006904;GO:0048278;GO:0140029" "vesicle docking" 0.978736672746239
-51 0.89371318297115 2 52 "GO:0006906;GO:0090174" "organelle membrane fusion" 0.94625023227326
1223 0.0214370029165231 4 27 "GO:0006909" "phagocytosis" 0.0738090867744644
-129 0.815829899133393 2 25 "GO:0006911" "phagocytosis, engulfment" 0.898155433078393
-1427 1.21952529704416e-11 2 175 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 8.27492530823623e-10
17 0.93398527127004 2 181 "GO:0006914;GO:0061919" "autophagy" 0.966763440543603
-56 0.687212600500605 2 413 "GO:0006915;GO:0012501;GO:0008219" "cell death" 0.825485947578879
-28 0.953817308873583 5 33 "GO:0006919" "activation of cysteine-type endopeptidase activity involved in apoptotic process" 0.978736672746239
839 0.021009744654412 3 58 "GO:0006935" "chemotaxis" 0.0726978975479778
1243 4.60811914522893e-07 4 127 "GO:0006936;GO:0003012" "muscle system process" 9.28970105943977e-06
1151 0.00224426122140218 2 54 "GO:0006937" "regulation of muscle contraction" 0.0128203998315007
-56 0.937045812529352 3 15 "GO:0006940" "regulation of smooth muscle contraction" 0.969093476006192
1477 0.00115431392874715 7 37 "GO:0006942;GO:0055117" "regulation of striated muscle contraction" 0.00746814267389435
1600 0.000887287727455312 2 33 "GO:0006949;GO:0007520;GO:0000768;GO:0140253" "syncytium formation" 0.00607988782704601
154 0.268335011224184 3 409 "GO:0006952;GO:0098542" "defense response" 0.469206788953916
744 0.00971914899586078 2 93 "GO:0006954" "inflammatory response" 0.0413435359426371
623 0.217079244217083 2 30 "GO:0006959" "humoral immune response" 0.407499633881191
248 0.55169371993632 2 44 "GO:0006970" "response to osmotic stress" 0.726366270166986
1058 0.125413024878251 3 16 "GO:0006972" "hyperosmotic response" 0.277366999565016
207 0.289623230689497 2 204 "GO:0006979" "response to oxidative stress" 0.491599650871373
224 0.788359777456415 2 11 "GO:0006995;GO:0043562" "cellular response to nitrogen starvation" 0.886367767773443
-35 0.918242177538794 5 67 "GO:0006997" "nucleus organization" 0.957836422164576
455 0.568109427658041 2 12 "GO:0006998" "nuclear envelope organization" 0.738768411069996
-1254 0.037498913115142 2 21 "GO:0006999" "nuclear pore organization" 0.113270332558442
187 0.342359207133983 5 200 "GO:0007005" "mitochondrion organization" 0.549627457157843
999 0.00447719011895869 2 62 "GO:0007006" "mitochondrial membrane organization" 0.022319165615264
178 0.733031947369741 2 28 "GO:0007007" "inner mitochondrial membrane organization" 0.858650474771629
305 0.290742639323031 5 92 "GO:0007009" "plasma membrane organization" 0.492298248689393
583 0.000819639645334668 2 258 "GO:0007015" "actin filament organization" 0.00567223257045036
-140 0.28512124671332 2 466 "GO:0007017" "microtubule-based process" 0.486630250525433
593 0.0108038751145 2 143 "GO:0007018" "microtubule-based movement" 0.0443266692062939
-2114 0.000178130144147303 2 24 "GO:0007020" "microtubule nucleation" 0.00160895474356428
794 0.044675021155122 2 49 "GO:0007029" "endoplasmic reticulum organization" 0.129195331448596
161 0.54180266241985 5 111 "GO:0007030" "Golgi organization" 0.719765336626116
647 0.380711842914873 3 14 "GO:0007031;GO:0015919;GO:0043574" "peroxisome organization" 0.5864564490527
-98 0.797499638932609 3 53 "GO:0007032" "endosome organization" 0.888523826796363
64 0.835403200906954 5 81 "GO:0007033" "vacuole organization" 0.909765737181921
-274 0.272732957381614 2 124 "GO:0007034" "vacuolar transport" 0.474512836934984
886 0.061563194840186 3 34 "GO:0007040;GO:0080171" "lysosome organization" 0.165477109222606
-276 0.344906600906613 2 90 "GO:0007041" "lysosomal transport" 0.552406542154403
-222 0.538468681866568 3 59 "GO:0007043" "cell-cell junction assembly" 0.717587254933311
317 0.590638549468163 3 22 "GO:0007044;GO:0150115;GO:0048041" "cell-substrate junction organization" 0.752945506363713
-648 1.32590684655847e-06 2 445 "GO:0007049" "cell cycle" 2.45911523141711e-05
-457 0.0379315634453193 2 160 "GO:0007051;GO:0007052;GO:1902850" "microtubule cytoskeleton organization involved in mitosis" 0.114011330732171
-632 0.0297785247358082 3 91 "GO:0007059" "chromosome segregation" 0.0947870203833163
-178 0.725016583019476 3 30 "GO:0007062" "sister chromatid cohesion" 0.852131869015709
-412 0.527104993038803 6 18 "GO:0007063" "regulation of sister chromatid cohesion" 0.710430121363661
-537 0.437004963921329 5 16 "GO:0007064" "mitotic sister chromatid cohesion" 0.636088887154353
1799 0.014814299400896 5 14 "GO:0007076" "mitotic chromosome condensation" 0.0561490203450854
-634 0.293108450093508 3 21 "GO:0007080" "mitotic metaphase chromosome alignment" 0.495399579684167
-600 0.356932751253578 4 18 "GO:0007084;GO:0101024" "mitotic nuclear membrane organization" 0.564517859003669
-787 0.0182272885937306 3 69 "GO:0007088;GO:0051783" "regulation of nuclear division" 0.0654300862809788
-811 0.159047853456581 4 23 "GO:0007094;GO:0045841;GO:0071173;GO:0071174;GO:1902100;GO:2000816;GO:0031577;GO:0033048;GO:1905819;GO:0033046;GO:0051985" "negative regulation of mitotic metaphase/anaphase transition" 0.328242676792439
-1860 0.0151540988558192 4 13 "GO:0007095" "mitotic G2 DNA damage checkpoint signaling" 0.0569712202930933
-813 0.177648523578519 3 21 "GO:0007096;GO:0007091;GO:0044784" "regulation of exit from mitosis" 0.357352272303283
570 0.203682264901577 2 38 "GO:0007097;GO:0051647" "nucleus localization" 0.394343022558588
-1188 0.0150180341440646 3 32 "GO:0007098" "centrosome cycle" 0.0566126978167855
78 0.905169253222083 2 18 "GO:0007112" "male meiosis cytokinesis" 0.950256929231636
-157 0.776465443062955 3 25 "GO:0007127;GO:0007141" "meiosis I" 0.879172512251177
-286 0.660441508225012 5 18 "GO:0007129" "homologous chromosome pairing at meiosis" 0.807270771477146
-1258 0.149517847943638 2 10 "GO:0007131;GO:0140527" "reciprocal meiotic recombination" 0.31488164495019
138 0.75765845649 4 38 "GO:0007140" "male meiotic nuclear division" 0.868839994210709
-10 0.987960823793983 6 18 "GO:0007143" "female meiotic nuclear division" 0.994205538516188
829 1.42679980082638e-09 2 425 "GO:0007154" "cell communication" 6.10670314753691e-08
1140 4.85595442671289e-14 2 345 "GO:0007155" "cell adhesion" 5.19587123658279e-12
1964 2.37561620197892e-07 3 53 "GO:0007156" "homophilic cell adhesion via plasma membrane adhesion molecules" 5.08381867223489e-06
2042 6.93047492100736e-05 3 29 "GO:0007157" "heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules" 0.000753147704306347
2244 0.0147669807934709 2 9 "GO:0007158" "neuron cell-cell adhesion" 0.0561225964036012
2404 0.00256828136197484 2 12 "GO:0007159" "leukocyte cell-cell adhesion" 0.0142046893618569
1359 0.00619232832938254 4 31 "GO:0007160" "cell-matrix adhesion" 0.028663989038839
277 0.372087413583601 2 80 "GO:0007162" "negative regulation of cell adhesion" 0.579914389125814
-133 0.583561495017727 2 131 "GO:0007163" "establishment or maintenance of cell polarity" 0.747453075110183
